id,data_evento,hora_evento,host,srcip,srcuser,rule_id,rule_level,severidade_wazuh,rule_description,full_log,severidade_manual,severidade_wazuh_llm
1779329860.64241,2026-05-19,19,wazuh.manager,,,,,nenhum,,2026-05-19T19:00:34.797725+00:00 srv02 sshd[4168114]: Connection closed by authenticating user usr21 203.0.113.11 port 40752 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,03,wazuh.manager,87.251.64.149,sshd,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T03:13:54.137370+00:00 srv02 sshd[776469]: Failed password for invalid user sshd from 87.251.64.149 port 41872 ssh2,medio,medio
1779329860.64241,2026-05-20,03,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T03:16:33.239168+00:00 srv02 sshd[778253]: Invalid user admin from 87.251.64.149 port 12866,medio,medio
1779329860.64241,2026-05-20,01,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T01:48:40.355308+00:00 srv02 sshd[665379]: Accepted publickey for user from 203.0.113.11 port 52266 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,03,wazuh.manager,87.251.64.149,dixell,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T03:19:41.019231+00:00 srv02 sshd[783149]: Failed password for invalid user dixell from 87.251.64.149 port 49372 ssh2,medio,medio
1779329860.64241,2026-05-20,03,wazuh.manager,,,,,nenhum,,2026-05-20T03:26:30.847900+00:00 srv02 systemd-logind[1224]: Removed session 60444.,nenhum,nenhum
1779329860.64241,2026-05-20,02,wazuh.manager,62.210.246.122,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T02:04:45.678015+00:00 srv02 sshd[677451]: Disconnected from invalid user root 62.210.246.122 port 42690 [preauth],baixo,medio
1779329860.64241,2026-05-20,03,wazuh.manager,,,,,nenhum,,2026-05-20T03:28:22.268709+00:00 srv02 sshd[796349]: Connection closed by authenticating user usr21 203.0.113.11 port 53400 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,04,wazuh.manager,,root,,,nenhum,,2026-05-20T04:35:01.428550+00:00 srv02 CRON[900230]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),nenhum,nenhum
1779329860.64241,2026-05-20,04,wazuh.manager,87.251.64.149,osmc,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T04:40:22.646165+00:00 srv02 sshd[904060]: Failed password for invalid user osmc from 87.251.64.149 port 16658 ssh2,medio,alto
1779329860.64241,2026-05-20,04,wazuh.manager,,,,,nenhum,,2026-05-20T04:30:37.484591+00:00 srv02 sshd[895827]: Connection closed by authenticating user usr21 203.0.113.11 port 56478 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,04,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T04:44:06.750204+00:00 srv02 sshd[907617]: Failed password for invalid user admin from 87.251.64.149 port 31558 ssh2,medio,medio
1779329860.64241,2026-05-20,04,wazuh.manager,5.135.185.20,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T04:46:50.185425+00:00 srv02 sshd[909555]: Failed password for invalid user root from 5.135.185.20 port 43182 ssh2,baixo,medio
1779329860.64241,2026-05-20,01,wazuh.manager,87.251.64.149,nobody,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T01:51:50.626998+00:00 srv02 sshd[667575]: Failed password for invalid user nobody from 87.251.64.149 port 20566 ssh2,medio,medio
1779329860.64241,2026-05-20,04,wazuh.manager,87.251.64.149,postgres,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T04:49:54.792810+00:00 srv02 sshd[911331]: Failed password for invalid user postgres from 87.251.64.149 port 41226 ssh2,medio,medio
1779329860.64241,2026-05-20,01,wazuh.manager,,,,,nenhum,,2026-05-20T01:31:27.458720+00:00 srv02 sshd[645419]: Connection closed by authenticating user usr21 203.0.113.11 port 47284 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,03,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T03:59:36.364895+00:00 srv02 sshd[834438]: Accepted publickey for user from 203.0.113.11 port 42194 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,03,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T03:22:43.750096+00:00 srv02 sshd[788990]: Failed password for invalid user root from 87.251.64.149 port 3066 ssh2,medio,medio
1779329860.64241,2026-05-20,03,wazuh.manager,5.135.185.20,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T03:42:04.090266+00:00 srv02 sshd[809064]: Failed password for invalid user root from 5.135.185.20 port 40210 ssh2,baixo,medio
1779329860.64241,2026-05-20,01,wazuh.manager,,,,,nenhum,,2026-05-20T01:58:08.452978+00:00 srv02 sshd[671613]: Connection closed by invalid user dell 50.6.227.5 port 50080 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,02,wazuh.manager,,,,,nenhum,,2026-05-20T02:30:00.837547+00:00 srv02 sshd[702274]: Connection closed by authenticating user usr21 203.0.113.11 port 45402 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,05,wazuh.manager,,,,,nenhum,,2026-05-20T05:29:26.789091+00:00 srv02 sshd[965240]: Connection closed by authenticating user usr21 203.0.113.11 port 58584 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,05,wazuh.manager,,,,,nenhum,,2026-05-20T05:04:02.290874-03:00 srv01 systemd-logind[1467]: New session 19401 of user usr21.,nenhum,nenhum
1779329860.64241,2026-05-20,06,wazuh.manager,87.251.64.149,user,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T06:02:54.984147+00:00 srv02 sshd[1043673]: Failed password for invalid user user from 87.251.64.149 port 15176 ssh2,medio,medio
1779329860.64241,2026-05-20,06,wazuh.manager,87.251.64.149,user,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T06:08:55.565450+00:00 srv02 sshd[1049247]: Failed password for invalid user user from 87.251.64.149 port 14974 ssh2,medio,medio
1779329860.64241,2026-05-20,04,wazuh.manager,203.0.113.208,usr21,,,nenhum,,2026-05-20T04:52:02.240633-03:00 srv01 sshd[2737820]: Disconnected from user usr21 203.0.113.208 port 55552,nenhum,nenhum
1779329860.64241,2026-05-20,01,wazuh.manager,50.116.106.59,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T01:30:34.828292+00:00 srv02 sshd[642602]: Disconnected from invalid user root 50.116.106.59 port 48452 [preauth],baixo,medio
1779329860.64241,2026-05-20,06,wazuh.manager,87.251.64.149,op,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T06:11:30.682212+00:00 srv02 sshd[1051619]: Failed password for invalid user op from 87.251.64.149 port 62212 ssh2,medio,alto
1779329860.64241,2026-05-20,06,wazuh.manager,,nobody,5502,3,baixo,PAM: Login session closed.,2026-05-20T06:26:16.683743+00:00 srv02 su[1075154]: pam_unix(su:session): session closed for user nobody,nenhum,baixo
1779329860.64241,2026-05-20,06,wazuh.manager,,root,40101,12,alto,System user successfully logged to the system.,2026-05-20T06:26:07.922296+00:00 srv02 su[1075154]: pam_unix(su:session): session opened for user nobody(uid=65534) by root(uid=0),alto,alto
1779329860.64241,2026-05-20,06,wazuh.manager,,,,,nenhum,,2026-05-20T06:26:07.921587+00:00 srv02 su[1075154]: (to nobody) root on none,nenhum,nenhum
1779329860.64241,2026-05-20,06,wazuh.manager,,,,,nenhum,,2026-05-20T06:26:16.693914+00:00 srv02 su[1076105]: (to nobody) root on none,nenhum,nenhum
1779329860.64241,2026-05-20,05,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-20T05:17:34.389560+00:00 srv02 sshd[942686]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-20,05,wazuh.manager,155.4.244.179,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T05:06:04.973229+00:00 srv02 sshd[925692]: Disconnected from invalid user root 155.4.244.179 port 15181 [preauth],baixo,medio
1779329860.64241,2026-05-20,06,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T06:05:30.851073+00:00 srv02 sshd[1045866]: Failed password for invalid user root from 87.251.64.149 port 31554 ssh2,medio,medio
1779329860.64241,2026-05-20,02,wazuh.manager,,usr21,,,nenhum,,2026-05-20T02:20:01.923770+00:00 srv02 CRON[692944]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-20,06,wazuh.manager,,nobody,5502,3,baixo,PAM: Login session closed.,2026-05-20T06:29:47.319563+00:00 srv02 su[1076187]: pam_unix(su:session): session closed for user nobody,nenhum,baixo
1779329860.64241,2026-05-20,06,wazuh.manager,,,,,nenhum,,2026-05-20T06:26:16.737655+00:00 srv02 su[1076187]: (to nobody) root on none,nenhum,nenhum
1779329860.64241,2026-05-20,06,wazuh.manager,,usr21,,,nenhum,,2026-05-20T06:50:02.115930+00:00 srv02 CRON[1128576]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-20,05,wazuh.manager,,,,,nenhum,,2026-05-20T05:06:18.048790-03:00 srv01 sshd[2774496]: Connection closed by invalid user test 5.135.185.20 port 46408 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,06,wazuh.manager,,nobody,5502,3,baixo,PAM: Login session closed.,2026-05-20T06:26:16.727797+00:00 srv02 su[1076105]: pam_unix(su:session): session closed for user nobody,nenhum,baixo
1779329860.64241,2026-05-20,07,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-20T07:07:18.179396+00:00 srv02 sshd[1153505]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-20,06,wazuh.manager,,root,40101,12,alto,System user successfully logged to the system.,2026-05-20T06:26:16.738244+00:00 srv02 su[1076187]: pam_unix(su:session): session opened for user nobody(uid=65534) by root(uid=0),alto,alto
1779329860.64241,2026-05-20,06,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T06:13:53.217082+00:00 srv02 sshd[1053336]: Accepted publickey for user from 203.0.113.11 port 44632 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,07,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T07:23:15.145541+00:00 srv02 sshd[1176032]: Failed password for invalid user root from 87.251.64.149 port 37606 ssh2,medio,medio
1779329860.64241,2026-05-20,07,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T07:26:53.477179+00:00 srv02 sshd[1180186]: Failed password for invalid user admin from 87.251.64.149 port 41996 ssh2,medio,medio
1779329860.64241,2026-05-20,07,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T07:29:19.652838+00:00 srv02 sshd[1185176]: Failed password for invalid user root from 87.251.64.149 port 55260 ssh2,medio,alto
1779329860.64241,2026-05-20,07,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T07:21:22.675943+00:00 srv02 sshd[1173477]: Failed password for invalid user root from 87.251.64.149 port 36904 ssh2,medio,medio
1779329860.64241,2026-05-20,08,wazuh.manager,,root,,,nenhum,,2026-05-20T08:45:01.230322-03:00 srv01 CRON[3337111]: pam_unix(cron:session): session closed for user root,nenhum,nenhum
1779329860.64241,2026-05-20,08,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T08:27:40.987983+00:00 srv02 sshd[1305037]: Accepted publickey for user from 203.0.113.11 port 51054 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,06,wazuh.manager,,root,40101,12,alto,System user successfully logged to the system.,2026-05-20T06:26:16.695560+00:00 srv02 su[1076105]: pam_unix(su:session): session opened for user nobody(uid=65534) by root(uid=0),alto,alto
1779329860.64241,2026-05-20,05,wazuh.manager,155.4.244.179,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T05:13:36.862754+00:00 srv02 sshd[938924]: Disconnected from invalid user root 155.4.244.179 port 50687 [preauth],baixo,medio
1779329860.64241,2026-05-20,08,wazuh.manager,,,,,nenhum,,2026-05-20T08:57:49.758832+00:00 srv02 systemd-logind[1224]: Removed session 61122.,nenhum,nenhum
1779329860.64241,2026-05-20,07,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T07:02:01.923218-03:00 srv01 sshd[3071773]: Accepted publickey for user from 203.0.113.208 port 52290 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,09,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T09:00:07.719414+00:00 srv02 sshd[1365752]: Accepted publickey for user from 203.0.113.11 port 59564 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,07,wazuh.manager,,,,,nenhum,,2026-05-20T07:28:04.474370+00:00 srv02 sshd[1183058]: Connection closed by authenticating user usr21 203.0.113.11 port 37622 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,08,wazuh.manager,,,,,nenhum,,2026-05-20T08:29:23.906307+00:00 srv02 sshd[1309636]: Connection closed by authenticating user usr21 203.0.113.11 port 35990 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,09,wazuh.manager,,,,,nenhum,,2026-05-20T09:28:26.076739+00:00 srv02 sshd[1423020]: Connection closed by authenticating user usr21 203.0.113.11 port 59108 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,09,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T09:54:59.548451+00:00 srv02 sshd[1488548]: Accepted publickey for user from 203.0.113.11 port 39508 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,10,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T10:01:58.796446+00:00 srv02 sshd[1507052]: Failed password for invalid user root from 87.251.64.149 port 17360 ssh2,medio,medio
1779329860.64241,2026-05-20,10,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T10:02:33.350170+00:00 srv02 sshd[1507860]: Failed password for invalid user admin from 87.251.64.149 port 62834 ssh2,medio,medio
1779329860.64241,2026-05-20,10,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-20T10:24:02.358326-03:00 srv01 sshd[3592779]: pam_unix(sshd:session): session opened for user usr21(uid=1019) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-20,08,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-20T08:23:50.621400+00:00 srv02 sshd[1297502]: Disconnected from user usr21 203.0.113.11 port 47654,nenhum,nenhum
1779329860.64241,2026-05-20,10,wazuh.manager,87.251.64.149,ubuntu,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T10:07:40.905574+00:00 srv02 sshd[1510969]: Failed password for invalid user ubuntu from 87.251.64.149 port 15752 ssh2,medio,medio
1779329860.64241,2026-05-20,08,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T08:43:50.945387+00:00 srv02 sshd[1338580]: Failed password for invalid user root from 87.251.64.149 port 51878 ssh2,medio,medio
1779329860.64241,2026-05-20,10,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T10:08:55.769197+00:00 srv02 sshd[1512161]: Failed password for invalid user admin from 87.251.64.149 port 7758 ssh2,medio,medio
1779329860.64241,2026-05-20,09,wazuh.manager,50.6.227.5,deploy,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T09:08:40.171539+00:00 srv02 sshd[1381429]: Failed password for invalid user deploy from 50.6.227.5 port 57296 ssh2,medio,alto
1779329860.64241,2026-05-20,09,wazuh.manager,,usr21,,,nenhum,,2026-05-20T09:06:34.993264+00:00 srv02 CRON[1376408]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-20,11,wazuh.manager,203.0.113.11,usr21,,,nenhum,,2026-05-20T11:12:26.315087+00:00 srv02 sshd[1658765]: Disconnected from user usr21 203.0.113.11 port 60044,nenhum,nenhum
1779329860.64241,2026-05-20,10,wazuh.manager,,usr21,5501,3,baixo,PAM: Login session opened.,2026-05-20T10:49:11.067423+00:00 srv02 sshd[1586034]: pam_unix(sshd:session): session opened for user usr21(uid=1011) by usr21(uid=0),nenhum,baixo
1779329860.64241,2026-05-20,11,wazuh.manager,87.251.64.149,array,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:17:59.032669+00:00 srv02 sshd[1674932]: Failed password for invalid user array from 87.251.64.149 port 18242 ssh2,medio,medio
1779329860.64241,2026-05-20,11,wazuh.manager,,,,,nenhum,,2026-05-20T11:23:38.283777+00:00 srv02 sshd[1689214]: Connection closed by authenticating user usr21 203.0.113.11 port 51680 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,11,wazuh.manager,87.251.64.149,operator,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:22:50.477296+00:00 srv02 sshd[1686394]: Failed password for invalid user operator from 87.251.64.149 port 64724 ssh2,medio,medio
1779329860.64241,2026-05-20,10,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T10:32:02.205442-03:00 srv01 sshd[3613353]: Accepted publickey for user from 203.0.113.208 port 46294 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,06,wazuh.manager,,,,,nenhum,,2026-05-20T06:28:05.426376+00:00 srv02 sshd[1082304]: Connection closed by authenticating user usr21 203.0.113.11 port 56948 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,11,wazuh.manager,,usr21,,,nenhum,,2026-05-20T11:24:33.881676+00:00 srv02 CRON[1689927]: pam_unix(cron:session): session closed for user usr21,nenhum,nenhum
1779329860.64241,2026-05-20,08,wazuh.manager,,,,,nenhum,,2026-05-20T08:05:51.948742-03:00 srv01 sshd[3235958]: Connection closed by invalid user test 50.6.227.5 port 48620 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,11,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T11:45:37.773315+00:00 srv02 sshd[1717962]: Accepted publickey for user from 203.0.113.11 port 45848 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,08,wazuh.manager,81.30.162.19,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T08:34:29.771302+00:00 srv02 sshd[1319885]: Failed password for invalid user root from 81.30.162.19 port 34995 ssh2,baixo,medio
1779329860.64241,2026-05-20,10,wazuh.manager,,,,,nenhum,,2026-05-20T10:27:14.350902+00:00 srv02 sshd[1551673]: Connection closed by authenticating user usr21 203.0.113.11 port 35070 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,08,wazuh.manager,5.135.185.20,cloud,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T08:49:33.664130+00:00 srv02 sshd[1352709]: Failed password for invalid user cloud from 5.135.185.20 port 33112 ssh2,baixo,alto
1779329860.64241,2026-05-20,11,wazuh.manager,87.251.64.149,operator,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:22:38.306279+00:00 srv02 sshd[1686394]: Failed password for invalid user operator from 87.251.64.149 port 64724 ssh2,medio,medio
1779329860.64241,2026-05-20,08,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T08:45:26.049407+00:00 srv02 sshd[1342574]: Failed password for invalid user root from 87.251.64.149 port 57360 ssh2,medio,medio
1779329860.64241,2026-05-20,08,wazuh.manager,5.135.185.20,ubuntu,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T08:22:37.456800+00:00 srv02 sshd[1296118]: Failed password for invalid user ubuntu from 5.135.185.20 port 53052 ssh2,baixo,medio
1779329860.64241,2026-05-20,10,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T10:50:43.336090+00:00 srv02 sshd[1593217]: Accepted publickey for user from 203.0.113.11 port 37496 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,12,wazuh.manager,,usr21,5502,3,baixo,PAM: Login session closed.,2026-05-20T12:33:23.322151+00:00 srv02 sshd[1785063]: pam_unix(sshd:session): session closed for user usr21,nenhum,baixo
1779329860.64241,2026-05-20,12,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T12:32:20.076845+00:00 srv02 sshd[1784150]: Failed password for invalid user root from 87.251.64.149 port 32124 ssh2,medio,medio
1779329860.64241,2026-05-20,11,wazuh.manager,69.49.246.176,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:10:09.085904+00:00 srv02 sshd[1655553]: Disconnected from invalid user root 69.49.246.176 port 55492 [preauth],baixo,medio
1779329860.64241,2026-05-20,11,wazuh.manager,203.0.113.208,usr21,,,nenhum,,2026-05-20T11:28:01.864014-03:00 srv01 sshd[3757173]: Disconnected from user usr21 203.0.113.208 port 53760,nenhum,nenhum
1779329860.64241,2026-05-20,12,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T12:46:01.573086-03:00 srv01 sshd[3957371]: Accepted publickey for user from 203.0.113.208 port 44406 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,11,wazuh.manager,50.6.227.5,oracle,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:12:06.506269+00:00 srv02 sshd[1658245]: Failed password for invalid user oracle from 50.6.227.5 port 59610 ssh2,medio,medio
1779329860.64241,2026-05-20,11,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:17:35.557191+00:00 srv02 sshd[1674096]: Failed password for invalid user admin from 87.251.64.149 port 26576 ssh2,medio,alto
1779329860.64241,2026-05-20,12,wazuh.manager,,,,,nenhum,,2026-05-20T12:24:23.514974+00:00 srv02 sshd[1776885]: Connection closed by authenticating user usr21 203.0.113.11 port 51938 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,12,wazuh.manager,87.251.64.149,user,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T12:27:21.550768+00:00 srv02 sshd[1778432]: Failed password for invalid user user from 87.251.64.149 port 26642 ssh2,medio,medio
1779329860.64241,2026-05-20,13,wazuh.manager,,,,,nenhum,,2026-05-20T13:24:30.982775+00:00 srv02 sshd[1831308]: Connection closed by authenticating user usr21 203.0.113.11 port 56944 [preauth],nenhum,nenhum
1779329860.64241,2026-05-20,13,wazuh.manager,87.251.64.149,admin,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T13:40:29.929431+00:00 srv02 sshd[1842030]: Failed password for invalid user admin from 87.251.64.149 port 20248 ssh2,medio,medio
1779329860.64241,2026-05-20,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T14:07:42.662579+00:00 srv02 sshd[1862421]: Accepted publickey for user from 203.0.113.11 port 58550 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,13,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T13:41:56.109419+00:00 srv02 sshd[1842818]: Failed password for invalid user root from 87.251.64.149 port 60592 ssh2,medio,medio
1779329860.64241,2026-05-20,12,wazuh.manager,4.206.92.183,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T12:00:05.770972+00:00 srv02 sshd[1738189]: Failed password for invalid user root from 4.206.92.183 port 56336 ssh2,baixo,medio
1779329860.64241,2026-05-20,12,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T12:34:08.702311+00:00 srv02 sshd[1785540]: Accepted publickey for user from 203.0.113.11 port 55946 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,11,wazuh.manager,150.241.88.244,mytest,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:49:23.942322+00:00 srv02 sshd[1722555]: Invalid user mytest from 150.241.88.244 port 60836,baixo,medio
1779329860.64241,2026-05-20,13,wazuh.manager,50.6.227.5,support,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T13:00:31.764255+00:00 srv02 sshd[1804891]: Invalid user support from 50.6.227.5 port 37998,medio,medio
1779329860.64241,2026-05-20,14,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T14:56:00.190659+00:00 srv02 sshd[1923029]: Accepted publickey for user from 203.0.113.11 port 58946 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,15,wazuh.manager,203.0.113.208,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T15:22:02.024209-03:00 srv01 sshd[167330]: Accepted publickey for user from 203.0.113.208 port 60904 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
1779329860.64241,2026-05-20,12,wazuh.manager,87.251.64.149,root,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T12:29:27.031179+00:00 srv02 sshd[1779749]: Failed password for invalid user root from 87.251.64.149 port 18970 ssh2,medio,alto
1779329860.64241,2026-05-20,14,wazuh.manager,50.6.227.5,kafka,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T14:44:18.569870+00:00 srv02 sshd[1895993]: Invalid user kafka from 50.6.227.5 port 33732,medio,medio
1779329860.64241,2026-05-20,11,wazuh.manager,142.93.33.28,peter,5710,5,medio,sshd: Attempt to login using a non-existent user,2026-05-20T11:51:00.295265-03:00 srv01 sshd[3815970]: Invalid user peter from 142.93.33.28 port 36312,baixo,medio
1779329860.64241,2026-05-20,15,wazuh.manager,203.0.113.11,usr21,5715,3,baixo,sshd: authentication success.,2026-05-20T15:26:58.510752+00:00 srv02 sshd[1958580]: Accepted publickey for user from 203.0.113.11 port 43324 ssh2: ED25519 SHA256:PtRPOlkvit9cEEsdIoKWqMuPIYzciFH+stsL4bp2yc8,nenhum,baixo
